"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:4xSjIgsYgd36OAK4QZ55Pr","If I Never See Your Face Again","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","spotify:album:29hJ8AFYZU98OzenrMr6iU","It Won't Be Soon Before Long.","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","2007-01-01","https://i.scdn.co/image/ab67616d0000b2739741173cf2b32dab39424538","1","1","201000","https://p.scdn.co/mp3-preview/8eb8fdf42baf8ef7f39fad16112df6f853a29c53?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:52:20Z"
"spotify:track:1lHXlGlve5Zx8tXLhyjDwM","Makes Me Wonder","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","spotify:album:29hJ8AFYZU98OzenrMr6iU","It Won't Be Soon Before Long.","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","2007-01-01","https://i.scdn.co/image/ab67616d0000b2739741173cf2b32dab39424538","1","2","211080","https://p.scdn.co/mp3-preview/0ae414b8b2b7f9b5f5735f60455ea2622cde9fb2?cid=9950ac751e34487dbbe027c4fd7f8e99","true","56","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:52:20Z"
"spotify:track:3UuylZ8AmrOT4OfjGofTCN","Little Of Your Time","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","spotify:album:29hJ8AFYZU98OzenrMr6iU","It Won't Be Soon Before Long.","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","2007-01-01","https://i.scdn.co/image/ab67616d0000b2739741173cf2b32dab39424538","1","3","137066","https://p.scdn.co/mp3-preview/061664cefd8998d0321334997154fef0aebcf928?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:52:20Z"
"spotify:track:1zqllQUMCgMaInr0CzFVll","Wake Up Call","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","spotify:album:29hJ8AFYZU98OzenrMr6iU","It Won't Be Soon Before Long.","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","2007-01-01","https://i.scdn.co/image/ab67616d0000b2739741173cf2b32dab39424538","1","4","201306","https://p.scdn.co/mp3-preview/14e90e768e82fdbe9ec17d6fa031e7262c31d339?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:52:20Z"
"spotify:track:0tuyEYTaqLxE41yGHSsXjy","Won't Go Home Without You","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","spotify:album:29hJ8AFYZU98OzenrMr6iU","It Won't Be Soon Before Long.","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","2007-01-01","https://i.scdn.co/image/ab67616d0000b2739741173cf2b32dab39424538","1","5","231173","https://p.scdn.co/mp3-preview/a60b1098fb38fa3c060c45ecb2f8c58f3fe09d9b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:52:20Z"
"spotify:track:6zaKzSQwWtxqAvBvoubEWo","Nothing Lasts Forever","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","spotify:album:29hJ8AFYZU98OzenrMr6iU","It Won't Be Soon Before Long.","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","2007-01-01","https://i.scdn.co/image/ab67616d0000b2739741173cf2b32dab39424538","1","6","187920","https://p.scdn.co/mp3-preview/0b59896c117f6667936fb45dc42be5bb93c3e5a9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:52:20Z"
"spotify:track:6ZXRfraYr0sKNd9TKW5XQx","Can't Stop","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","spotify:album:29hJ8AFYZU98OzenrMr6iU","It Won't Be Soon Before Long.","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","2007-01-01","https://i.scdn.co/image/ab67616d0000b2739741173cf2b32dab39424538","1","7","152813","https://p.scdn.co/mp3-preview/9647b22b00ffaa9171021935023def6dd7220da2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:52:20Z"
"spotify:track:0Bw6iiL5mYvq5I8VCaspqG","Goodnight Goodnight","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","spotify:album:29hJ8AFYZU98OzenrMr6iU","It Won't Be Soon Before Long.","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","2007-01-01","https://i.scdn.co/image/ab67616d0000b2739741173cf2b32dab39424538","1","8","243306","https://p.scdn.co/mp3-preview/211a67c0e2ce7c8c3b0e97af8f4ab26eced38b6f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:52:20Z"
"spotify:track:6RFxg84B3wA2zUs9RrVOTZ","Not Falling Apart","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","spotify:album:29hJ8AFYZU98OzenrMr6iU","It Won't Be Soon Before Long.","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","2007-01-01","https://i.scdn.co/image/ab67616d0000b2739741173cf2b32dab39424538","1","9","243626","https://p.scdn.co/mp3-preview/9ff182252f1c6a9abebe19dd74ca7fb8c84db1b6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:52:20Z"
"spotify:track:2QAcGZOKjrQW0UL1YxO3Aa","Kiwi","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","spotify:album:29hJ8AFYZU98OzenrMr6iU","It Won't Be Soon Before Long.","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","2007-01-01","https://i.scdn.co/image/ab67616d0000b2739741173cf2b32dab39424538","1","10","214546","https://p.scdn.co/mp3-preview/5788b158b607744a99cb5fd667af6336cad5079b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:52:20Z"
"spotify:track:1EQoBUXD7EApSye8jmJTTg","Better That We Break","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","spotify:album:29hJ8AFYZU98OzenrMr6iU","It Won't Be Soon Before Long.","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","2007-01-01","https://i.scdn.co/image/ab67616d0000b2739741173cf2b32dab39424538","1","11","186306","https://p.scdn.co/mp3-preview/7eb725d828363d75aadebc84f8018c10c468704c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:52:20Z"
"spotify:track:1UvGv4XWZrVDrxbGKJfA0p","Back At Your Door","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","spotify:album:29hJ8AFYZU98OzenrMr6iU","It Won't Be Soon Before Long.","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","2007-01-01","https://i.scdn.co/image/ab67616d0000b2739741173cf2b32dab39424538","1","12","226826","https://p.scdn.co/mp3-preview/3346fae14ccd75d574fe6151f02c1524adfa15f7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:52:20Z"
"spotify:track:784FnVGX6Td1t2hvDlxUI5","Enchanté","spotify:artist:16lGevDffmuRakKVvdJ983","Dirt Poor Robins","spotify:album:0Bw5IcwdkOrW60aSyzGcRw","Queen of the Night","spotify:artist:16lGevDffmuRakKVvdJ983","Dirt Poor Robins","2022-11-15","https://i.scdn.co/image/ab67616d0000b27340b83a1aa8b3ef8592b6f07c","1","6","335461","https://p.scdn.co/mp3-preview/ff468709efd6d7b2509471585b354380b497b00b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:52:46Z"
"spotify:track:3gdewACMIVMEWVbyb8O9sY","Rocket Man (I Think It's Going To Be A Long, Long Time)","spotify:artist:3PhoLpVuITZKcymswpck5b","Elton John","spotify:album:2ei2X6ghPnw7YRwQtAH075","Honky Chateau","spotify:artist:3PhoLpVuITZKcymswpck5b","Elton John","1972-05-19","https://i.scdn.co/image/ab67616d0000b2733009007708ab5134936a58b3","1","5","281613","https://p.scdn.co/mp3-preview/652a986bf8a76adf4d83254389d6aceea584175d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:52:55Z"
"spotify:track:3WXhshrs1fzwF3rQE399Gq","Kill V. Maim","spotify:artist:053q0ukIDRgzwTr4vNSwab","Grimes","spotify:album:7J84ixPVFehy6FcLk8rhk3","Art Angels","spotify:artist:053q0ukIDRgzwTr4vNSwab","Grimes","2015-11-06","https://i.scdn.co/image/ab67616d0000b2734f1235383b41920e64b00a78","1","6","246006","https://p.scdn.co/mp3-preview/c1a8cea3d68726fdc4fa7f11298f57f1178f836c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:53:10Z"
"spotify:track:26hOm7dTtBi0TdpDGl141t","Die For You","spotify:artist:3MZsBdqDrRTJihTHQrO6Dq","Joji","spotify:album:2hEnymoejldpuxSdTnkard","SMITHEREENS","spotify:artist:3MZsBdqDrRTJihTHQrO6Dq","Joji","2022-11-04","https://i.scdn.co/image/ab67616d0000b273eaac2a7955f5b8967991cacb","1","3","211666","https://p.scdn.co/mp3-preview/08f184dce9270b6829b53b7158dc42733211d568?cid=9950ac751e34487dbbe027c4fd7f8e99","false","90","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:53:20Z"
"spotify:track:56hioFjQ0DXrdn04hZcFgG","Mastermind","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","spotify:album:3lS1y25WAhcqJDATJK70Mq","Midnights (3am Edition)","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","2022-10-22","https://i.scdn.co/image/ab67616d0000b273e0b60c608586d88252b8fbc0","1","13","191039","https://p.scdn.co/mp3-preview/989c03f16cb1329015b4012a1918534a23d91ec0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","85","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:53:36Z"
"spotify:track:4eMxLQtSdgxdA1Hs6D2YuN","In Hell I'll Be in Good Company","spotify:artist:3HR1xtIsUefdFnkI1XHgeA","The Dead South","spotify:album:0n4AyLQhgR4uEypHuyUEHp","Good Company","spotify:artist:3HR1xtIsUefdFnkI1XHgeA","The Dead South","2014-04-26","https://i.scdn.co/image/ab67616d0000b273557e6c4f0ab4aacf3270ca34","1","4","245320","https://p.scdn.co/mp3-preview/ec1f5f863a92dd8cf3e61125428fa4d0f1280f91?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:53:46Z"
"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","Sweater Weather","spotify:artist:77SW9BnxLY8rJ0RciFqkHh","The Neighbourhood","spotify:album:4xkM0BwLM9H2IUcbYzpcBI","I Love You.","spotify:artist:77SW9BnxLY8rJ0RciFqkHh","The Neighbourhood","2013-04-19","https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921","1","4","240400","https://p.scdn.co/mp3-preview/387541e6cab7e39e27acdb2c80ae6274b1182836?cid=9950ac751e34487dbbe027c4fd7f8e99","false","92","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:53:56Z"
"spotify:track:7FC9Lng8iXU081lbigu8m8","Heartbeat Song","spotify:artist:3BmGtnKgCSGYIUhmivXKWX","Kelly Clarkson","spotify:album:7oKtXc3FkeOZTCB88YugON","Piece By Piece (Deluxe Version)","spotify:artist:3BmGtnKgCSGYIUhmivXKWX","Kelly Clarkson","2015-02-27","https://i.scdn.co/image/ab67616d0000b2738612619562d9e86624479ec8","1","1","198733","https://p.scdn.co/mp3-preview/5eae990c918ffae0325011735d5a0ef11eed5f73?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:54:06Z"
"spotify:track:1hz7SRTGUNAtIQ46qiNv2p","GONE, GONE / THANK YOU","spotify:artist:4V8LLVI7PbaPR0K2TGSxFF","Tyler\, The Creator","spotify:album:5zi7WsKlIiUXv09tbGLKsE","IGOR","spotify:artist:4V8LLVI7PbaPR0K2TGSxFF","Tyler\, The Creator","2019-05-17","https://i.scdn.co/image/ab67616d0000b2737005885df706891a3c182a57","1","10","375386","https://p.scdn.co/mp3-preview/3b4d1293e84ee1d665534668b142be5756999bbc?cid=9950ac751e34487dbbe027c4fd7f8e99","true","77","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:54:15Z"
"spotify:track:6CF3poWIBzTdzuxaXSM2LQ","Psalm 42 (I Will Praise Him Again)","spotify:artist:4UNta2jPQJ844nyw1bsyPg","CityAlight","spotify:album:52WIKGujTEqDa1TNyC1MLa","There Is One Gospel","spotify:artist:4UNta2jPQJ844nyw1bsyPg","CityAlight","2022-08-25","https://i.scdn.co/image/ab67616d0000b273d2d6ec01c1bf065bb210684b","1","4","248586","https://p.scdn.co/mp3-preview/0251fbb0d8c65bc2457261a85aea59deba4eceee?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:54:34Z"
"spotify:track:23nUNPrRMTUJNAHtPrL0Vp","Squidward Nose","spotify:artist:76SlrtEaq2oViRXulxjfuM","cupcakKe","spotify:album:4zjL71OydFGpYC7ATSuDzf","Squidward Nose","spotify:artist:76SlrtEaq2oViRXulxjfuM","cupcakKe","2019-01-11","https://i.scdn.co/image/ab67616d0000b273522121b89b5a4cce9dbb3337","1","1","189863","https://p.scdn.co/mp3-preview/03c2d456b1d594ab588e16a70c14d26075e86ada?cid=9950ac751e34487dbbe027c4fd7f8e99","true","61","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:54:55Z"
"spotify:track:3rWDp9tBPQR9z6U5YyRSK4","Midnight Rain","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","spotify:album:151w1FgRZfnKZA9FEcg9Z3","Midnights","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","2022-10-21","https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5","1","6","174782","https://p.scdn.co/mp3-preview/df1caeeff164bcf376f418ce9c5aa5c71645cc79?cid=9950ac751e34487dbbe027c4fd7f8e99","false","91","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:55:04Z"
"spotify:track:1ovZe7upcqycTuPFfOg6kB","complex (demo)","spotify:artist:2xCYQunn7ZXK6qOwXWPvcF","Katie Gregson-MacLeod","spotify:album:4iHBCJPZUha2xs84jNZ4jc","complex (demo)","spotify:artist:2xCYQunn7ZXK6qOwXWPvcF","Katie Gregson-MacLeod","2022-08-26","https://i.scdn.co/image/ab67616d0000b273cdecf8e63b14f942df07fe13","1","1","256107","https://p.scdn.co/mp3-preview/b93b05ea9c999e1e6b97b74604cf1c105f25ac36?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:55:29Z"
"spotify:track:4fgJe7zBjVXvs8HxtE21Y9","Zaalima","spotify:artist:4YRxDV8wJFPHPTeXepOstw, spotify:artist:3xU8YsNNkmWSPewlB18NUz","Arijit Singh, Harshdeep Kaur","spotify:album:0OV6Olty1sYOl8414511Ae","Raees","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2017-01-24","https://i.scdn.co/image/ab67616d0000b273534aff23aae30de81739be41","1","2","299333","https://p.scdn.co/mp3-preview/519bf710b449fadb5d8b1a164da6af0d1e151dbc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:55:38Z"
"spotify:track:01XBs8BbtiZpHRywwh11H9","Dr. Sunshine Is Dead","spotify:artist:13pwqHspIhcy1IcAooefso","Will Wood and the Tapeworms","spotify:album:1LgidFgwYpFHzIFQHo199j","SELF-iSH","spotify:artist:13pwqHspIhcy1IcAooefso","Will Wood and the Tapeworms","2016-08-23","https://i.scdn.co/image/ab67616d0000b273b2505b54f7fdfe2439e55c47","1","7","324173","https://p.scdn.co/mp3-preview/9e4c28b2593dc5408559f781f782a861544843d7?cid=9950ac751e34487dbbe027c4fd7f8e99","true","52","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:55:49Z"
"spotify:track:74nrICPHBFsUZbUDsuAU7e","swaggin like this (with Lancey Foux)","spotify:artist:1xgl9yxqIVq8PEEMai38uV, spotify:artist:2LakckgvXEtJlKOYP6BO11","tana, Lancey Foux","spotify:album:5MhEmwnxLoMYYvIbNJFscF","swaggin like this","spotify:artist:1xgl9yxqIVq8PEEMai38uV, spotify:artist:2LakckgvXEtJlKOYP6BO11","tana, Lancey Foux","2022-08-15","https://i.scdn.co/image/ab67616d0000b273d0be6b217d14b4149c635dbc","1","1","144214","https://p.scdn.co/mp3-preview/48541edb06ace064a5dcf471baf62af1e3b9c04a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","56","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:56:05Z"
"spotify:track:1KR9TkyhxqqpOk45WAm7bM","Running Out Of Roses","spotify:artist:7vk5e3vY1uw9plTHJAMwjN, spotify:artist:2LkkwxA19J8C52wPQl5bG6","Alan Walker, Jamie Miller","spotify:album:4pOEwzaAsyQwh40tCEEcVV","Walker Racing League","spotify:artist:7vk5e3vY1uw9plTHJAMwjN","Alan Walker","2021-09-10","https://i.scdn.co/image/ab67616d0000b27303602951125bb33409856875","1","2","136563","https://p.scdn.co/mp3-preview/efefbb8e5b4ae854bb87106da25b3fd913301cdd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:56:14Z"
"spotify:track:3CwpNu67Qg1Mcl8WNtzUgo","Battle Belongs","spotify:artist:5d1JhBfyb58upMXCZOdbQu","Phil Wickham","spotify:album:2zDJQXEuStErUHYOQdbBM0","Battle Belongs","spotify:artist:5d1JhBfyb58upMXCZOdbQu","Phil Wickham","2020-09-04","https://i.scdn.co/image/ab67616d0000b2736dacba4e6840294bff4f44b3","1","1","287532","https://p.scdn.co/mp3-preview/d21be165118aab3f33252f8bb618277ed933901a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:56:26Z"
"spotify:track:1L1Ld0kWEbYcaaXCefYucE","Nonchalant","spotify:artist:0q8J3Yj810t5cpAYEJ7gxt, spotify:artist:3TaUSUXn41GixL7zbvrIDt, spotify:artist:3cQA9WH8liZfeja1DxcDYE","Duck Sauce, A-Trak, Armand Van Helden","spotify:album:1GrP8asDa5UpM8JdMKvLhj","Put The Sauce On It","spotify:artist:0q8J3Yj810t5cpAYEJ7gxt, spotify:artist:3TaUSUXn41GixL7zbvrIDt, spotify:artist:3cQA9WH8liZfeja1DxcDYE","Duck Sauce, A-Trak, Armand Van Helden","2022-04-20","https://i.scdn.co/image/ab67616d0000b273af321b5102d3670cce01b7ba","1","4","190645","https://p.scdn.co/mp3-preview/4277a994fc881eb1324334446581a05d7baeaf76?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:57:21Z"
"spotify:track:1mGxiXPxKIuItW4D2eVgjI","Susurro Riddim","spotify:artist:7x3VJT4Tm32G8l0fquiayN","LASTMONDAY","spotify:album:6f6DfbkP32U7ZIg31X0g0z","Susurro Riddim","spotify:artist:7x3VJT4Tm32G8l0fquiayN","LASTMONDAY","2020-09-18","https://i.scdn.co/image/ab67616d0000b273b199151b2f8b58be54777e18","1","1","122543","https://p.scdn.co/mp3-preview/4385ec3c1de68081c84200f99733af1545b16b43?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:57:33Z"
"spotify:track:3ckd4YA4LcD3j50rfIVwUe","Head Like A Hole","spotify:artist:0X380XXQSNBYuleKzav5UO","Nine Inch Nails","spotify:album:3umFHeEpc4yLXtrRcv9gLN","Pretty Hate Machine","spotify:artist:0X380XXQSNBYuleKzav5UO","Nine Inch Nails","1989-10-20","https://i.scdn.co/image/ab67616d0000b2739764c0993e45db213f0e359f","1","1","299680","https://p.scdn.co/mp3-preview/d62f59459038d37ddf37101825f59124d3c893d0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:57:45Z"
"spotify:track:0pxw4QQye67Vq7cYmHZPCZ","Ride On","spotify:artist:6NWtt9pNOL2Gx7kBykdE5x","Celtic Woman","spotify:album:2UI1H3KCgGwcqYKXlHb5cY","Destiny","spotify:artist:6NWtt9pNOL2Gx7kBykdE5x","Celtic Woman","2016-01-15","https://i.scdn.co/image/ab67616d0000b2734968a2ac05cf9232a2fd6765","1","3","235559","https://p.scdn.co/mp3-preview/d16879b6fa607814375205589a9bbfc76d0eaebd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:57:53Z"
"spotify:track:2QdSS6RC8eZyveU4V6gH6Z","Dans ma tête","spotify:artist:1iOxNiCG89VJAPdTzJKKQ9","Suspect95","spotify:album:0ZHJQTeu5W4rvnFzZzr1Tg","Dans ma tête","spotify:artist:1iOxNiCG89VJAPdTzJKKQ9","Suspect95","2022-11-18","https://i.scdn.co/image/ab67616d0000b273493e254a18991f92f5742a97","1","1","205090","https://p.scdn.co/mp3-preview/78a9cb08d714d6ce81196296c5b992ddc4b89776?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:58:02Z"
"spotify:track:6sOK9LnvTTj4E2ZGzhKTQo","Good Life","spotify:artist:3lFDsTyYNPQc8WzJExnQWn","Sammy Rae & The Friends","spotify:album:4s1igjt5YJe7s7BdCeX3DX","The Good Life","spotify:artist:3lFDsTyYNPQc8WzJExnQWn","Sammy Rae & The Friends","2018-07-10","https://i.scdn.co/image/ab67616d0000b2733378545422c5257483f6230e","1","2","236000","https://p.scdn.co/mp3-preview/3d456f8862e3353a2b53cb0bca5002ede7872faa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:58:20Z"
"spotify:track:3tzKPyM6lNG2bRzFyQodXD","Proof","spotify:artist:6wa2PiIWrIhhz6lRQEGQpO, spotify:artist:2snRstOCrJBlB48rPHO5Xf","Pastel, Safe Travel","spotify:album:7sQowLY1K2p2lvQoGFa1d3","Proof","spotify:artist:6wa2PiIWrIhhz6lRQEGQpO","Pastel","2019-01-18","https://i.scdn.co/image/ab67616d0000b273888551187438ce83aa7dfe80","1","1","186000","https://p.scdn.co/mp3-preview/96d394c8e76fc9aef8bf6ded68b9d736362e2002?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:58:35Z"
"spotify:track:4oFtLSgHyZPNYDCcANhTnO","Institutionalized","spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg, spotify:artist:4jCbgl5Dmt3uOh8WRQfpPs, spotify:artist:0N41KJ4H6bkPAm2tx7VS8C, spotify:artist:7hJcb9fa4alzcOq3EaNPoG","Kendrick Lamar, Bilal, Anna Wise, Snoop Dogg","spotify:album:7ycBtnsMtyVbbwTfJwRjSP","To Pimp A Butterfly","spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg","Kendrick Lamar","2015-03-16","https://i.scdn.co/image/ab67616d0000b273cdb645498cd3d8a2db4d05e1","1","4","271773","https://p.scdn.co/mp3-preview/39a3211195d41999761666a0ea2096bcc7295591?cid=9950ac751e34487dbbe027c4fd7f8e99","true","60","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:58:46Z"
"spotify:track:6uYf05g0HXNsjB1JEhaaVl","Someone New","spotify:artist:2ICR2m4hOBPhaYiZB3rnLW","Sonder","spotify:album:4MB6xXwCYtFbBW4ReqUWJn","Too Late To Die Young","spotify:artist:2ICR2m4hOBPhaYiZB3rnLW","Sonder","2022-10-21","https://i.scdn.co/image/ab67616d0000b27381f848a20c8e23a738c004f0","1","5","175617","https://p.scdn.co/mp3-preview/cc96781cb0f696d5bfd4047862aaa23f9f9a361a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","60","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:58:57Z"
"spotify:track:3WJ3S1B3hvZt3cxAVMoZ32","Must B Love","spotify:artist:6owH8F2INpb18PhnISiVh2","Vantage","spotify:album:0seW2XWuFwf6Y3OspjXOVy","SKYLINE DIGITAL","spotify:artist:6owH8F2INpb18PhnISiVh2","Vantage","2022-11-04","https://i.scdn.co/image/ab67616d0000b2735aea80581c4d072a96942651","1","1","320238","https://p.scdn.co/mp3-preview/7f6055682965306dc94e5d4d342f8f03391cbf50?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:59:04Z"
"spotify:track:1SVbYemhVlCGnpxUF3gyLH","California","spotify:artist:1Cq0LAHFfvUTBEtMPXUidI","O.A.R.","spotify:album:6aaRaPwK2QDEIro5UcHMIO","The Mighty","spotify:artist:1Cq0LAHFfvUTBEtMPXUidI","O.A.R.","2019-03-29","https://i.scdn.co/image/ab67616d0000b2738a57bbf83a346099d59b908a","1","2","232133","https://p.scdn.co/mp3-preview/ad06f7ddff290efbe677d23afc33f6a4df07c90a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","spotify:user:e6jg4cxf4zpgtzkhez3g9osuy","2022-11-30T14:59:35Z"
