"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:3WXhshrs1fzwF3rQE399Gq","Kill V. Maim","spotify:artist:053q0ukIDRgzwTr4vNSwab","Grimes","spotify:album:7J84ixPVFehy6FcLk8rhk3","Art Angels","spotify:artist:053q0ukIDRgzwTr4vNSwab","Grimes","2015-11-06","https://i.scdn.co/image/ab67616d0000b2734f1235383b41920e64b00a78","1","6","246006","https://p.scdn.co/mp3-preview/c1a8cea3d68726fdc4fa7f11298f57f1178f836c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","spotify:user:trudypaintet","2022-11-30T13:49:54Z"
"spotify:track:4gSUxa4G4ZqmcRlKOZYWIu","Hell On Earth","spotify:artist:6mdiAmATAx73kdxrNrnlao","Iron Maiden","spotify:album:4bBIsMKf6EmHRlhBwtC33N","Senjutsu","spotify:artist:6mdiAmATAx73kdxrNrnlao","Iron Maiden","2021-09-03","https://i.scdn.co/image/ab67616d0000b27325fdda68eb0ceba0cd576c3f","1","10","679134","https://p.scdn.co/mp3-preview/a23027c83c11bc8f02deabe7fcb4fc2d2c01c8ba?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","spotify:user:trudypaintet","2022-11-30T13:50:03Z"
"spotify:track:1qrpoAMXodY6895hGKoUpA","You Belong With Me (Taylor’s Version)","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","spotify:album:4hDok0OAJd57SGIT8xuWJH","Fearless (Taylor's Version)","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","2021-04-09","https://i.scdn.co/image/ab67616d0000b273a48964b5d9a3d6968ae3e0de","1","6","231124","https://p.scdn.co/mp3-preview/9771915c08df9442f744396f136f5482967dd932?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","spotify:user:trudypaintet","2022-11-30T13:50:15Z"
"spotify:track:6SpLc7EXZIPpy0sVko0aoU","Misery Business","spotify:artist:74XFHRwlV6OrjEM0A2NCMF","Paramore","spotify:album:71rziY9eLo1tA2dBMxrwhc","Riot!","spotify:artist:74XFHRwlV6OrjEM0A2NCMF","Paramore","2007-06-11","https://i.scdn.co/image/ab67616d0000b273bee754528c08d5ff6799a1eb","1","4","211520","https://p.scdn.co/mp3-preview/c95e281bf76899c1d7a0cf22afeb832e32fc061f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","spotify:user:trudypaintet","2022-11-30T13:50:27Z"
"spotify:track:2BcbpKOj2vvG7GHXv6vKqN","Homecoming","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:0LQoZQIV0mIs0y0XQb0Sw2","Kanye West, Chris Martin","spotify:album:4WNXpeZR1jc2NFgOAeyLMB","Graduation","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2007-09-11","https://i.scdn.co/image/ab67616d0000b273006b6346d8486a3078bd6a85","1","12","204026","https://p.scdn.co/mp3-preview/56a3ea8e1c06788277abeb904073d6df8f5cf6d8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","spotify:user:trudypaintet","2022-11-30T13:50:41Z"
"spotify:track:4tV6ku4jEYw9L5gZuNpCbP","DYSYLM","spotify:artist:5nd7jnne7zbsV2J5jBKNOY, spotify:artist:2gZzTzeACSwFqkMroVxmnm","Gammer, Darren Styles","spotify:album:7stU3YRinedh6SaVUlFL1M","DYSYLM","spotify:artist:5nd7jnne7zbsV2J5jBKNOY, spotify:artist:2gZzTzeACSwFqkMroVxmnm","Gammer, Darren Styles","2020-06-15","https://i.scdn.co/image/ab67616d0000b2738e1c6a3b3f5e6177d53d5dbc","1","1","176051","https://p.scdn.co/mp3-preview/6c9b87689a045a47c18af9acf386036f96533382?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","spotify:user:trudypaintet","2022-11-30T13:50:52Z"
"spotify:track:6Wt4HzxqWDuHM5b4epx2jP","Fuck","spotify:artist:6TLwD7HPWuiOzvXEa3oCNe","Oliver Tree","spotify:album:4Ee9QcEoWBpoOsCPp4rBH3","Fuck","spotify:artist:6TLwD7HPWuiOzvXEa3oCNe","Oliver Tree","2019-04-12","https://i.scdn.co/image/ab67616d0000b273e0cf4c3068f9b666e8e8b68c","1","1","154681","https://p.scdn.co/mp3-preview/1588dffeb1c679c1bb798a25ff19c58a13ef7d7e?cid=9950ac751e34487dbbe027c4fd7f8e99","true","53","spotify:user:trudypaintet","2022-11-30T13:51:07Z"
"spotify:track:4UhMvTR5tHf2ecfoz0KV92","Self-Destruction","spotify:artist:3Uobr6LgQpBbk6k4QGAb3V","I Prevail","spotify:album:6SjY4WK6VMFYEINGVOHzGa","TRUE POWER","spotify:artist:3Uobr6LgQpBbk6k4QGAb3V","I Prevail","2022-08-19","https://i.scdn.co/image/ab67616d0000b273fdf16e6dc8b69f3e7c2b258b","1","4","146176","https://p.scdn.co/mp3-preview/04e3161aeee1d3ed01251e3c668479fe84fb1431?cid=9950ac751e34487dbbe027c4fd7f8e99","true","67","spotify:user:trudypaintet","2022-11-30T13:51:21Z"
"spotify:track:2H6DMvpLd9tmW7kjjZO3Oy","Abyss","spotify:artist:6irKXFXk2sPNmHtKqmrfuU","Unleash The Archers","spotify:album:35Tw2Ofk21iMTXTSW3i8sD","Abyss","spotify:artist:6irKXFXk2sPNmHtKqmrfuU","Unleash The Archers","2020-08-21","https://i.scdn.co/image/ab67616d0000b2739fd5ea64193c7148302e9e6c","1","2","404093","https://p.scdn.co/mp3-preview/62959d473174fbc3567bbff4208402f062080699?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","spotify:user:trudypaintet","2022-11-30T13:51:31Z"
"spotify:track:7a1JTT4kdNBYagv55xmirz","Oh! Starving","spotify:artist:5PbpKlxQE0Ktl5lcNABoFf","Car Seat Headrest","spotify:album:3egPQUSqrInRvbXxPqXQYm","Living While Starving","spotify:artist:5PbpKlxQE0Ktl5lcNABoFf","Car Seat Headrest","2013-10-27","https://i.scdn.co/image/ab67616d0000b273c04293e38055ac0554c0ff05","1","5","233142","https://p.scdn.co/mp3-preview/a6e71194a620aa18fff8760f7ac5c4dcef499159?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","spotify:user:trudypaintet","2022-11-30T13:51:43Z"
"spotify:track:3AzjcOeAmA57TIOr9zF1ZW","Physical","spotify:artist:6M2wZ9GZgrQXHCFfjv46we","Dua Lipa","spotify:album:7fJJK56U9fHixgO0HQkhtI","Future Nostalgia","spotify:artist:6M2wZ9GZgrQXHCFfjv46we","Dua Lipa","2020-03-27","https://i.scdn.co/image/ab67616d0000b273bd26ede1ae69327010d49946","1","4","193829","https://p.scdn.co/mp3-preview/ccca0f028caf8410a9a5627324bfc980b86a8009?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","spotify:user:trudypaintet","2022-11-30T13:51:51Z"
"spotify:track:189D3XLBjj2YTCTD6QKdJY","JACK","spotify:artist:5QNm7E7RU2m64l6Gliu8Oy","HARDY","spotify:album:46dR56iHGOs4sN5CAOfZnc","JACK","spotify:artist:5QNm7E7RU2m64l6Gliu8Oy","HARDY","2022-09-30","https://i.scdn.co/image/ab67616d0000b27394455e4fae048833e31c0ca3","1","1","168630","https://p.scdn.co/mp3-preview/4a865624a13829a2168913d6f30c04e7c383bfe3?cid=9950ac751e34487dbbe027c4fd7f8e99","true","69","spotify:user:trudypaintet","2022-11-30T13:52:05Z"
